Booking Date,Origin,Destination,Departure Date,Departure Day,Arrival Date,Arrival Day,Trip Duration,Price,Airline,stops - outbound,stops - return,duration - inbound,duration - return,Origin_Holiday_Season,Origin_Peak_Season,Dest_Holiday_Season,Dest_Peak_Season,On_Holiday,On_Peak,Unnamed: 20
2025-03-12,YVR,YDF,2025-09-15,Monday,2025-09-29,Monday,14,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 22m,8h 20m,No,No,No,No,No,No,186.0
2025-03-12,YUL,STL,2025-06-15,Sunday,2025-06-22,Sunday,7,657.0,Air Canada,direct,direct,2h 48m,2h 30m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,DXB,2025-05-15,Thursday,2025-06-14,Saturday,30,1536.0,Turkish Airlines,1 stop,1 stop,18h 20m,20h 30m,No,No,No,No,No,No,63.0
2025-03-12,YUL,LGA,2025-06-15,Sunday,2025-06-25,Wednesday,10,370.0,Air Canada,direct,direct,1h 28m,1h 29m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-06-18,Wednesday,3,1877.0,"KLM, Air France • Operated by WestJet, Skywest DBA Delta Connection For Delta Air Lines",2 stops,2 stops,24h 45m,28h 47m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,OSL,2025-05-15,Thursday,2025-06-14,Saturday,30,1750.0,"Air France, KLM",1 stop,1 stop,13h 20m,13h 05m,No,No,No,No,No,No,63.0
2025-03-12,YUL,STL,2025-06-15,Sunday,2025-06-25,Wednesday,10,657.0,Air Canada,direct,direct,2h 48m,2h 30m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-06-18,Wednesday,3,2262.0,Air India,1 stop,1 stop,21h 45m,21h 20m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YUL,LGA,2025-06-15,Sunday,2025-06-29,Sunday,14,344.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,1h 28m,1h 33m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-06-20,Friday,5,2059.0,KLM • Operated by WestJet,2 stops,1 stop,24h 45m,25h 40m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-06-18,Wednesday,3,2026.0,Icelandair • Operated by Horizon Air,2 stops,1 stop,14h 55m,13h 05m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,YDF,2025-09-15,Monday,2025-10-15,Wednesday,30,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,9h 15m,8h 20m,No,No,No,No,No,No,186.0
2025-03-12,YUL,STL,2025-06-15,Sunday,2025-06-29,Sunday,14,704.0,Air Canada,direct,direct,2h 48m,2h 30m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-06-20,Friday,5,2001.0,"SWISS, Lufthansa • Operated by Air Canada, Edelweiss Air",1 stop,1 stop,17h 45m,21h 30m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YUL,LGA,2025-06-15,Sunday,2025-07-15,Tuesday,30,419.0,Air Canada,direct,direct,1h 20m,1h 29m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-06-22,Sunday,7,1633.0,"KLM • Operated by Delta, WestJet, Skywest DBA Delta Connection",2 stops,2 stops,24h 45m,28h 33m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-06-20,Friday,5,1844.0,"Air France, KLM",1 stop,1 stop,13h 20m,13h 05m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-10-18,Saturday,3,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,8h 20m,No,No,No,No,No,No,216.0
2025-03-12,YUL,STL,2025-06-15,Sunday,2025-07-15,Tuesday,30,711.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 48m,2h 30m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-06-22,Sunday,7,1657.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,17h 45m,24h 35m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-07-18,Friday,3,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-06-25,Wednesday,10,1901.0,"KLM, Air France • Operated by WestJet",2 stops,1 stop,24h 45m,25h 25m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-06-22,Sunday,7,1786.0,Air France,1 stop,1 stop,13h 20m,14h 15m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-10-20,Monday,5,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,8h 20m,No,No,No,No,No,No,216.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-07-20,Sunday,5,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-06-25,Wednesday,10,1718.0,"SWISS, Air Canada • Operated by Lufthansa, Edelweiss Air",1 stop,1 stop,17h 45m,21h 30m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-07-18,Friday,3,950.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-06-25,Wednesday,10,1735.0,"Air France, KLM",1 stop,1 stop,13h 20m,13h 05m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-06-29,Sunday,14,2102.0,"Multiple Airlines • Operated by Air Canada, Edelweiss Air",1 stop,1 stop,24h 15m,25h 20m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-10-22,Wednesday,7,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,8h 20m,No,No,No,No,No,No,216.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-07-22,Tuesday,7,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-06-29,Sunday,14,1928.0,"SWISS, Air Canada • Operated by Lufthansa, Edelweiss Air",1 stop,1 stop,17h 45m,21h 30m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-07-20,Sunday,5,950.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-06-29,Sunday,14,2004.0,Air France,1 stop,1 stop,13h 20m,14h 15m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YVR,JNB,2025-06-15,Sunday,2025-07-15,Tuesday,30,1926.0,"KLM, Air France • Operated by WestJet",2 stops,1 stop,24h 45m,25h 25m,No,Yes,No,No,No,Yes,94.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-10-25,Saturday,10,668.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,8h 20m,No,No,No,No,No,No,216.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-07-25,Friday,10,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-07-22,Tuesday,7,1371.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-06-15,Sunday,2025-07-15,Tuesday,30,1711.0,British Airways,1 stop,1 stop,20h 55m,23h 20m,No,Yes,Yes,No,Yes,Yes,94.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-07-18,Friday,3,2697.0,"United Airlines, SWISS • Operated by Air Canada, Edelweiss Air",1 stop,1 stop,24h 05m,28h 10m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-10-29,Wednesday,14,733.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,10h 28m,No,No,No,No,No,No,216.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-07-29,Tuesday,14,422.0,Air Canada,direct,direct,1h 26m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-07-25,Friday,10,1001.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-07-18,Friday,3,1764.0,"Qatar Airways • Operated by Alaska Airlines, Horizon Air",2 stops,2 stops,20h 07m,22h 03m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-07-20,Sunday,5,2390.0,"United Airlines • Operated by Lufthansa, Air Canada, Air Canada Express - Jazz",1 stop,2 stops,24h 05m,28h 53m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-10-15,Wednesday,2025-11-14,Friday,30,733.0,"Air Canada • Operated by Air Canada Express - Jazz, Air Canada Rouge",1 stop,1 stop,8h 27m,10h 28m,No,No,No,No,No,No,216.0
2025-03-12,YVR,OSL,2025-06-15,Sunday,2025-07-15,Tuesday,30,1741.0,Air France,1 stop,1 stop,15h 10m,23h 24m,No,Yes,No,Yes,No,Yes,94.0
2025-03-12,YUL,LGA,2025-07-15,Tuesday,2025-08-14,Thursday,30,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-07-29,Tuesday,14,950.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-07-20,Sunday,5,1819.0,"Qatar Airways • Operated by Alaska Airlines, Horizon Air",2 stops,2 stops,20h 07m,22h 03m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-07-22,Tuesday,7,2270.0,"KLM, Air France • Operated by Air France",2 stops,1 stop,29h 40m,25h 25m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-11-15,Saturday,2025-11-18,Tuesday,3,798.0,Air Canada • Operated by Air Canada Express - Jazz,1 stop,1 stop,8h 45m,10h 28m,No,No,No,No,No,No,247.0
2025-03-12,YVR,OSL,2025-07-15,Tuesday,2025-07-18,Friday,3,2178.0,Icelandair,1 stop,1 stop,11h 55m,13h 05m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,LGA,2025-08-15,Friday,2025-08-18,Monday,3,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YUL,STL,2025-07-15,Tuesday,2025-08-14,Thursday,30,950.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-07-25,Friday,10,2665.0,"United Airlines • Operated by Lufthansa, Air Canada",1 stop,2 stops,24h 05m,30h 03m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-07-22,Tuesday,7,1746.0,Turkish Airlines,1 stop,1 stop,18h 20m,20h 30m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-11-15,Saturday,2025-11-20,Thursday,5,798.0,Air Canada • Operated by Air Canada Express - Jazz,1 stop,1 stop,8h 45m,10h 28m,No,No,No,No,No,No,247.0
2025-03-12,YVR,OSL,2025-07-15,Tuesday,2025-07-20,Sunday,5,1898.0,Air France,1 stop,1 stop,13h 20m,14h 15m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,LGA,2025-08-15,Friday,2025-08-20,Wednesday,5,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YUL,STL,2025-08-15,Friday,2025-08-18,Monday,3,660.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-07-29,Tuesday,14,2383.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,31h 40m,28h 15m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-11-15,Saturday,2025-11-22,Saturday,7,798.0,Air Canada • Operated by Air Canada Express - Jazz,1 stop,1 stop,8h 45m,10h 28m,No,No,No,No,No,No,247.0
2025-03-12,YVR,OSL,2025-07-15,Tuesday,2025-07-22,Tuesday,7,1764.0,Air France,1 stop,1 stop,13h 20m,14h 15m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-07-25,Friday,10,1721.0,"Qatar Airways • Operated by Alaska Airlines, Horizon Air",2 stops,2 stops,20h 07m,22h 03m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YUL,STL,2025-08-15,Friday,2025-08-20,Wednesday,5,660.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YUL,LGA,2025-08-15,Friday,2025-08-22,Friday,7,422.0,Air Canada,direct,direct,1h 25m,1h 29m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YVR,JNB,2025-07-15,Tuesday,2025-08-14,Thursday,30,2765.0,"United Airlines • Operated by Lufthansa, Air Canada",1 stop,2 stops,24h 05m,28h 53m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,YDF,2025-11-15,Saturday,2025-11-25,Tuesday,10,798.0,Air Canada • Operated by Air Canada Express - Jazz,1 stop,1 stop,8h 45m,10h 28m,No,No,No,No,No,No,247.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-07-29,Tuesday,14,1746.0,Turkish Airlines,1 stop,1 stop,18h 20m,20h 30m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,OSL,2025-07-15,Tuesday,2025-07-25,Friday,10,1863.0,Icelandair,1 stop,1 stop,11h 55m,13h 05m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YUL,STL,2025-08-15,Friday,2025-08-22,Friday,7,660.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,2h 30m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YUL,LGA,2025-08-15,Friday,2025-08-25,Monday,10,422.0,Air Canada,direct,direct,1h 26m,1h 29m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YVR,YDF,2025-11-15,Saturday,2025-11-29,Saturday,14,798.0,Air Canada • Operated by Air Canada Express - Jazz,1 stop,1 stop,8h 45m,10h 28m,No,No,No,No,No,No,247.0
2025-03-12,YVR,DXB,2025-07-15,Tuesday,2025-08-14,Thursday,30,1566.0,"Qatar Airways • Operated by Alaska Airlines, Horizon Air",2 stops,2 stops,20h 07m,22h 03m,No,Yes,No,No,No,Yes,124.0
2025-03-12,YVR,OSL,2025-07-15,Tuesday,2025-07-29,Tuesday,14,1895.0,"Air France, KLM",1 stop,1 stop,13h 20m,13h 05m,No,Yes,No,Yes,No,Yes,124.0
2025-03-12,YVR,JNB,2025-08-15,Friday,2025-08-18,Monday,3,2765.0,"United Airlines • Operated by Lufthansa, Air Canada",1 stop,2 stops,24h 05m,25h 20m,No,Yes,No,No,No,Yes,155.0
2025-03-12,YUL,STL,2025-08-15,Friday,2025-08-25,Monday,10,1123.0,Air Canada • Operated by Air Canada Express - Jazz,direct,direct,2h 50m,4h 59m,No,Yes,No,Yes,No,Yes,155.0
2025-03-12,YUL,YYC,2026-02-15,Sunday,2026-02-25,Wednesday,10,728.0,Air Canada,direct,direct,4h 55m,4h 22m,No,No,No,No,No,No,339.0
2025-03-12,YVR,YBB,2025-10-15,Wednesday,2025-10-29,Wednesday,14,3070.0,"WestJet, Canadian North • Operated by Westjet Encore",3 stops,3 stops,26h 25m,21h 25m,No,No,No,No,No,No,216.0
2025-03-12,YVR,BOG,2025-10-15,Wednesday,2025-10-20,Monday,5,911.0,"Air Canada, Avianca",1 stop,1 stop,13h 45m,13h 13m,No,No,No,No,No,No,216.0
2025-03-12,YUL,IAD,2025-11-15,Saturday,2025-11-25,Tuesday,10,657.0,United Airlines • Operated by Republic Airways DBA United Express,direct,direct,1h 46m,1h 42m,No,No,No,No,No,No,247.0
2025-03-12,YUL,BCN,2025-11-15,Saturday,2025-11-20,Thursday,5,1221.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,247.0
2025-03-12,YUL,YYC,2026-02-15,Sunday,2026-03-01,Sunday,14,745.0,Air Canada,direct,direct,4h 55m,4h 22m,No,No,No,No,No,No,339.0
2025-03-12,YVR,YBB,2025-10-15,Wednesday,2025-11-14,Friday,30,3262.0,"WestJet, Canadian North • Operated by Westjet Encore",3 stops,3 stops,26h 25m,11h 09m,No,No,No,No,No,No,216.0
2025-03-12,YVR,BOG,2025-10-15,Wednesday,2025-10-22,Wednesday,7,960.0,Air Canada,1 stop,1 stop,12h 20m,13h 36m,No,No,No,No,No,No,216.0
2025-03-12,YUL,BCN,2025-11-15,Saturday,2025-11-22,Saturday,7,1277.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,247.0
2025-03-12,YUL,IAD,2025-11-15,Saturday,2025-11-29,Saturday,14,667.0,"Air Canada • Operated by Air Canada Express - Jazz, Republic Airways/United Express",direct,direct,1h 46m,1h 55m,No,No,No,No,No,No,247.0
2025-03-12,YVR,HKG,2025-10-15,Wednesday,2025-11-14,Friday,30,1282.0,Air Canada,direct,direct,13h 45m,11h 35m,No,No,No,No,No,No,216.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-04-18,Friday,3,2115.0,SWISS,1 stop,1 stop,10h 10m,11h 20m,No,No,No,No,No,No,33.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-11-18,Tuesday,3,3338.0,"WestJet, Canadian North",3 stops,3 stops,39h 45m,21h 25m,No,No,No,No,No,No,247.0
2025-03-12,YVR,BOG,2025-10-15,Wednesday,2025-10-25,Saturday,10,911.0,"Air Canada, Avianca",1 stop,1 stop,13h 45m,13h 13m,No,No,No,No,No,No,216.0
2025-03-12,YUL,BCN,2025-11-15,Saturday,2025-11-25,Tuesday,10,1221.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,247.0
2025-03-12,YUL,IAD,2025-11-15,Saturday,2025-12-15,Monday,30,667.0,Air Canada • Operated by Republic Airways/United Express,direct,direct,1h 46m,1h 42m,No,No,No,No,No,No,247.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-11-18,Tuesday,3,1407.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-11-20,Thursday,5,3531.0,"WestJet, Canadian North",3 stops,3 stops,39h 45m,11h 29m,No,No,No,No,No,No,247.0
2025-03-12,YVR,BOG,2025-10-15,Wednesday,2025-10-29,Wednesday,14,911.0,"Air Canada, Avianca",1 stop,1 stop,13h 45m,13h 13m,No,No,No,No,No,No,216.0
2025-03-12,YUL,BCN,2025-11-15,Saturday,2025-11-29,Saturday,14,1277.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,247.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2025-12-18,Thursday,3,667.0,"Air Canada • Operated by Air Canada Express - Jazz, Republic Airways/United Express",direct,direct,1h 46m,1h 55m,No,No,No,No,No,No,277.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-11-20,Thursday,5,1407.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-11-22,Saturday,7,3315.0,"WestJet, Canadian North",3 stops,3 stops,40h 45m,21h 50m,No,No,No,No,No,No,247.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-04-20,Sunday,5,1584.0,"SWISS, Lufthansa • Operated by Air Canada",1 stop,direct,12h 00m,13h 20m,No,No,No,No,No,No,33.0
2025-03-12,YUL,BCN,2025-11-15,Saturday,2025-12-15,Monday,30,1221.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,247.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2025-12-20,Saturday,5,667.0,"Air Canada • Operated by Air Canada Express - Jazz, Republic Airways/United Express",direct,direct,1h 46m,1h 55m,No,No,No,No,No,No,277.0
2025-03-12,YVR,BOG,2025-10-15,Wednesday,2025-11-14,Friday,30,911.0,"Air Canada, Avianca",1 stop,1 stop,12h 20m,14h 34m,No,No,No,No,No,No,216.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-11-22,Saturday,7,1312.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-11-25,Tuesday,10,3338.0,"WestJet, Canadian North",3 stops,3 stops,39h 45m,21h 25m,No,No,No,No,No,No,247.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-04-22,Tuesday,7,1459.0,"SWISS, Lufthansa • Operated by Air Canada",1 stop,direct,10h 10m,9h 00m,No,No,No,No,No,No,33.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2025-12-22,Monday,7,667.0,"United Airlines • Operated by Air Canada Express - Jazz, Republic Airways DBA United Express",direct,direct,1h 46m,1h 55m,No,No,No,No,No,No,277.0
2025-03-12,YUL,BCN,2025-12-15,Monday,2025-12-18,Thursday,3,2127.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,277.0
2025-03-12,YVR,BOG,2025-11-15,Saturday,2025-11-18,Tuesday,3,957.0,"Avianca, Air Canada • Operated by Air Canada",1 stop,1 stop,13h 00m,14h 13m,No,No,No,No,No,No,247.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-11-25,Tuesday,10,1282.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-11-29,Saturday,14,3315.0,"WestJet, Canadian North",3 stops,3 stops,40h 45m,21h 50m,No,No,No,No,No,No,247.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-04-25,Friday,10,1013.0,SWISS,1 stop,1 stop,10h 10m,11h 20m,No,No,No,No,No,No,33.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2025-12-25,Thursday,10,667.0,Air Canada • Operated by Republic Airways/United Express,direct,direct,1h 46m,1h 42m,No,No,No,No,No,No,277.0
2025-03-12,YVR,YBB,2025-11-15,Saturday,2025-12-15,Monday,30,3569.0,"WestJet, Canadian North",3 stops,3 stops,39h 45m,11h 09m,No,No,No,No,No,No,247.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-11-29,Saturday,14,1437.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,BOG,2025-11-15,Saturday,2025-11-20,Thursday,5,957.0,"Avianca, Air Canada • Operated by Air Canada",1 stop,1 stop,11h 05m,15h 05m,No,No,No,No,No,No,247.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-04-29,Tuesday,14,999.0,"SWISS, Lufthansa • Operated by Air Canada",1 stop,direct,10h 10m,9h 00m,No,No,No,No,No,No,33.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2025-12-29,Monday,14,667.0,"Air Canada • Operated by Air Canada Express - Jazz, Republic Airways/United Express",direct,direct,1h 46m,1h 55m,No,No,No,No,No,No,277.0
2025-03-12,YVR,HKG,2025-11-15,Saturday,2025-12-15,Monday,30,1282.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,247.0
2025-03-12,YVR,BOG,2025-11-15,Saturday,2025-11-22,Saturday,7,957.0,"Avianca, Air Canada • Operated by Air Canada",1 stop,1 stop,13h 00m,14h 13m,No,No,No,No,No,No,247.0
2025-03-12,YUL,BCN,2025-12-15,Monday,2025-12-20,Saturday,5,1388.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,277.0
2025-03-12,YUL,FCO,2025-04-15,Tuesday,2025-05-15,Thursday,30,977.0,Air Canada,1 stop,direct,10h 10m,9h 00m,No,No,No,No,No,No,33.0
2025-03-12,YUL,IAD,2025-12-15,Monday,2026-01-14,Wednesday,30,657.0,Air Canada • Operated by Republic Airways/United Express,direct,direct,1h 46m,1h 42m,No,No,No,No,No,No,277.0
2025-03-12,YUL,BCN,2025-12-15,Monday,2025-12-22,Monday,7,1330.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,277.0
2025-03-12,YUL,FCO,2025-05-15,Thursday,2025-05-18,Sunday,3,1849.0,Lufthansa • Operated by Air Canada,direct,direct,8h 00m,9h 00m,No,No,No,No,No,No,63.0
2025-03-12,YVR,HKG,2025-12-15,Monday,2025-12-18,Thursday,3,1844.0,EVA Air,1 stop,1 stop,18h 10m,11h 35m,No,No,No,No,No,No,277.0
2025-03-12,YVR,BOG,2025-11-15,Saturday,2025-11-25,Tuesday,10,957.0,"Avianca, Air Canada • Operated by Air Canada",1 stop,1 stop,13h 00m,14h 13m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-12-15,Monday,2025-12-18,Thursday,3,3615.0,"WestJet, Canadian North",3 stops,3 stops,16h 35m,11h 29m,No,No,No,No,No,No,277.0
2025-03-12,YUL,IAD,2026-01-15,Thursday,2026-01-18,Sunday,3,667.0,Air Canada • Operated by Republic Airways/United Express,direct,direct,1h 46m,1h 42m,No,No,No,No,No,No,308.0
2025-03-12,YUL,FCO,2025-05-15,Thursday,2025-05-20,Tuesday,5,917.0,Air Transat,direct,direct,8h 00m,9h 05m,No,No,No,No,No,No,63.0
2025-03-12,YUL,BCN,2025-12-15,Monday,2025-12-25,Thursday,10,1330.0,Lufthansa • Operated by Air Canada,direct,direct,7h 30m,8h 45m,No,No,No,No,No,No,277.0
2025-03-12,YVR,HKG,2025-12-15,Monday,2025-12-20,Saturday,5,2305.0,Air Canada,direct,direct,14h 35m,11h 35m,No,No,No,No,No,No,277.0
2025-03-12,YVR,BOG,2025-11-15,Saturday,2025-11-29,Saturday,14,1025.0,"Avianca, Air Canada • Operated by Air Canada",1 stop,1 stop,13h 00m,14h 00m,No,No,No,No,No,No,247.0
2025-03-12,YVR,YBB,2025-12-15,Monday,2025-12-20,Saturday,5,3638.0,"WestJet, Canadian North",3 stops,3 stops,16h 35m,10h 09m,No,No,No,No,No,No,277.0
